pair,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm,abs_step_ohm
132,-0.03,-1.71007e-06,-0.0299019173,0.03,1.654657e-06,0.0301372346,0.060039151900000004,3.364727e-06,17843.69189536031,0.548242621600366
133,-0.03,-1.712503e-06,-0.0299007361,0.03,1.655526e-06,0.0301356851,0.060036421199999995,3.368029e-06,17825.38725171309,18.304643647217745
134,-0.03,-1.703984e-06,-0.0299012669,0.03,1.645658e-06,0.0301342169,0.0600354838,3.349642e-06,17922.955288953268,97.56803724017664
135,-0.03,-1.713089e-06,-0.0299000522,0.03,1.654586e-06,0.0301354364,0.0600354886,3.367675e-06,17826.98407655133,95.97121240193883
136,-0.03,-1.713676e-06,-0.0299015443,0.03,1.656699e-06,0.0301360008,0.0600375451,3.370375e-06,17813.313088306197,13.670988245132321
137,-0.03,-1.712866e-06,-0.0298999231,0.03,1.657248e-06,0.030135226,0.060035149100000004,3.370114e-06,17813.981693200883,0.6686048946867231
138,-0.03,-1.712356e-06,-0.0299016543,0.03,1.654516e-06,0.0301359768,0.0600376311,3.366872e-06,17831.87216502439,17.890471823506232
139,-0.03,-1.714234e-06,-0.0298999805,0.03,1.656619e-06,0.0301348912,0.0600348717,3.370853e-06,17809.9939985517,21.878166472688463
140,-0.03,-1.714352e-06,-0.0299013721,0.03,1.65635e-06,0.0301356564,0.0600370285,3.3707020000000002e-06,17811.431713631166,1.4377150794643967
141,-0.03,-1.712927e-06,-0.0299027495,0.03,1.655707e-06,0.0301351638,0.060037913299999995,3.368634e-06,17822.628786623896,11.197072992730682
142,-0.03,-1.713351e-06,-0.0299015156,0.03,1.656367e-06,0.0301359099,0.060037425500000005,3.369718e-06,17816.750689523575,5.878097100321611
143,-0.03,-1.712519e-06,-0.0299009704,0.03,1.654163e-06,0.030134963,0.060035933400000005,3.3666820000000002e-06,17832.374248592532,15.623559068957547
144,-0.03,-1.703753e-06,-0.0299005256,0.03,1.650635e-06,0.0301363307,0.0600368563,3.354388e-06,17898.005925372974,65.63167678044192
145,-0.03,-1.701426e-06,-0.0299022569,0.03,1.650784e-06,0.0301352069,0.060037463799999996,3.3522099999999997e-06,17909.81585282545,11.809927452475677
146,-0.03,-1.711835e-06,-0.0299017786,0.03,1.654931e-06,0.0301365603,0.0600383389,3.366766e-06,17832.643819023953,77.17203380149658
