nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
0.3,54,7.380165500000658,-0.03,-1.632088e-06,-0.0298955082,0.03,2.271827e-06,0.0301400152,0.0600355234,3.903915e-06,15378.286514947175
0.3,55,7.380165500000658,-0.03,-2.318556e-06,-0.0298943604,0.03,1.672494e-06,0.030140605,0.0600349654,3.99105e-06,15042.39871712958
0.3,56,7.380165500000658,-0.03,-2.327799e-06,-0.0298749917,0.03,2.204916e-06,0.0301387399,0.060013731599999995,4.532715e-06,13240.129061721285
0.3,57,7.380165500000658,-0.03,-2.182117e-06,-0.02989503,0.03,1.906887e-06,0.0301404137,0.060035443699999996,4.089004e-06,14682.168004726822
0.3,58,7.380165500000658,-0.03,-1.993355e-06,-0.0299108757,0.03,1.9807e-06,0.0301279035,0.0600387792,3.974055e-06,15107.687035030971
0.3,59,7.380165500000658,-0.03,-1.818159e-06,-0.0298930914,0.03,1.845783e-06,0.030136177,0.0600292684,3.6639419999999997e-06,16383.793302404898
1.0,0,10.150302900000497,-0.03,-1.986591e-06,-0.0298931152,0.03,1.993066e-06,0.0301399227,0.0600330379,3.979657e-06,15084.977901361852
1.0,1,10.150302900000497,-0.03,-1.986389e-06,-0.02989334,0.03,1.991961e-06,0.0301392149,0.0600325549,3.978350000000001e-06,15089.812334259175
1.0,2,10.150302900000497,-0.03,-1.986933e-06,-0.0298927517,0.03,1.991584e-06,0.0301397027,0.060032454400000004,3.978517e-06,15089.153672084349
1.0,3,10.150302900000497,-0.03,-1.985881e-06,-0.0298937321,0.03,1.990629e-06,0.0301404057,0.0600341378,3.97651e-06,15097.192714214223
1.0,4,10.150302900000497,-0.03,-1.985673e-06,-0.0298952433,0.03,1.991758e-06,0.0301402622,0.0600355055,3.977431e-06,15094.040726287898
1.0,5,10.150302900000497,-0.03,-1.98676e-06,-0.0298937943,0.03,1.991306e-06,0.0301401379,0.0600339322,3.978066e-06,15091.23584173817
1.0,6,10.150302900000497,-0.03,-1.98504e-06,-0.029894086,0.03,1.992759e-06,0.0301395401,0.0600336261,3.977799e-06,15092.171851820567
1.0,7,10.150302900000497,-0.03,-1.986177e-06,-0.0298930482,0.03,1.990821e-06,0.0301386362,0.0600316844,3.976998000000001e-06,15094.723306373298
1.0,8,10.150302900000497,-0.03,-1.986088e-06,-0.0298950377,0.03,1.991825e-06,0.0301394456,0.0600344833,3.977913e-06,15091.954826563575
1.0,9,10.150302900000497,-0.03,-1.986142e-06,-0.0298948092,0.03,1.991414e-06,0.0301415021,0.0600363113,3.977556e-06,15093.768962649425
1.0,10,10.150302900000497,-0.03,-1.98531e-06,-0.0298931784,0.03,1.991223e-06,0.0301412582,0.060034436600000005,3.976533e-06,15097.180533897243
1.0,11,10.150302900000497,-0.03,-1.985773e-06,-0.0298944792,0.03,1.990565e-06,0.0301396608,0.06003414,3.976338e-06,15097.846309845892
1.0,12,10.150302900000497,-0.03,-1.984321e-06,-0.0298929489,0.03,1.990733e-06,0.0301382835,0.0600312324,3.975054e-06,15101.991671056543
1.0,13,10.150302900000497,-0.03,-1.987846e-06,-0.0298935084,0.03,1.989962e-06,0.0301397661,0.0600332745,3.977808e-06,15092.049314597387
1.0,14,10.150302900000497,-0.03,-1.984473e-06,-0.0298928771,0.03,1.989252e-06,0.0301394408,0.0600323179,3.973725000000001e-06,15107.315654706854
1.0,15,10.150302900000497,-0.03,-1.983835e-06,-0.0298946418,0.03,1.989353e-06,0.0301405025,0.060035144299999996,3.973188e-06,15110.068866612904
1.0,16,10.150302900000497,-0.03,-1.983843e-06,-0.0298933984,0.03,1.98896e-06,0.0301393404,0.0600327388,3.972803e-06,15110.927674994204
1.0,17,10.150302900000497,-0.03,-1.982374e-06,-0.0298928676,0.03,1.988517e-06,0.0301395174,0.060032385,3.970891e-06,15118.114549102456
1.0,18,10.150302900000497,-0.03,-1.982714e-06,-0.0298938862,0.03,1.988673e-06,0.0301392113,0.0600330975,3.971387e-06,15116.405804823353
1.0,19,10.150302900000497,-0.03,-1.983273e-06,-0.0298950387,0.03,1.987904e-06,0.0301403591,0.0600353978,3.971177000000001e-06,15117.784425121316
1.0,20,10.150302900000497,-0.03,-1.981976e-06,-0.0298927384,0.03,1.988911e-06,0.0301410429,0.060033781300000005,3.970887e-06,15118.48141233936
1.0,21,10.150302900000497,-0.03,-1.982844e-06,-0.0298918684,0.03,1.987923e-06,0.0301397189,0.0600315873,3.970767e-06,15118.385767787433
1.0,22,10.150302900000497,-0.03,-1.983435e-06,-0.029893284,0.03,1.989654e-06,0.0301396567,0.060032940699999995,3.973089e-06,15109.890742442465
1.0,23,10.150302900000497,-0.03,-1.982974e-06,-0.0298945131,0.03,1.987544e-06,0.0301389729,0.060033486,3.970518e-06,15119.812074898036
1.0,24,10.150302900000497,-0.03,-1.981681e-06,-0.029892318,0.03,1.987907e-06,0.0301391929,0.0600315109,3.969588000000001e-06,15122.856805290623
1.0,25,10.150302900000497,-0.03,-1.983304e-06,-0.0298928392,0.03,1.989174e-06,0.0301410675,0.0600339067,3.9724779999999995e-06,15112.457941869032
1.0,26,10.150302900000497,-0.03,-1.98399e-06,-0.0298937192,0.03,1.988275e-06,0.0301400872,0.0600338064,3.972265e-06,15113.24304899094
1.0,27,10.150302900000497,-0.03,-1.982346e-06,-0.0298940348,0.03,1.9888e-06,0.0301421101,0.060036144900000005,3.971146e-06,15118.090571336335
1.0,28,10.150302900000497,-0.03,-1.982682e-06,-0.02989403,0.03,1.989552e-06,0.0301402306,0.0600342606,3.972234e-06,15113.475339066126
1.0,29,10.150302900000497,-0.03,-1.983944e-06,-0.0298945035,0.03,1.988421e-06,0.0301400537,0.0600345572,3.972365e-06,15113.051595208393
1.0,30,10.150302900000497,-0.03,-1.983957e-06,-0.029894097,0.03,1.990371e-06,0.0301405845,0.060034681500000006,3.974328e-06,15105.618232818228
1.0,31,10.150302900000497,-0.03,-1.983743e-06,-0.0298930353,0.03,1.989255e-06,0.0301404363,0.0600334716,3.972998e-06,15110.370455761618
1.0,32,10.150302900000497,-0.03,-1.984137e-06,-0.0298954552,0.03,1.988166e-06,0.0301387338,0.060034189,3.972303000000001e-06,15113.194789017854
1.0,33,10.150302900000497,-0.03,-1.981626e-06,-0.0298945991,0.03,1.989673e-06,0.0301404841,0.0600350832,3.971299e-06,15117.240781920475
1.0,34,10.150302900000497,-0.03,-1.983776e-06,-0.0298930018,0.03,1.989321e-06,0.0301393698,0.060032371599999995,3.973097e-06,15109.717079648442
1.0,35,10.150302900000497,-0.03,-1.983604e-06,-0.0298943093,0.03,1.988127e-06,0.0301377742,0.0600320835,3.971731e-06,15114.84123673028
1.0,36,10.150302900000497,-0.03,-1.982666e-06,-0.0298933576,0.03,1.988188e-06,0.0301394576,0.0600328152,3.970854e-06,15118.363757519162
1.0,37,10.150302900000497,-0.03,-1.983598e-06,-0.0298949884,0.03,1.987534e-06,0.030139032,0.0600340204,3.971132e-06,15117.608883310853
