round,nplc,pair,t_s,pair_elapsed_s,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
0,0.3,125,16.017889099999593,0.12482120000004215,-0.03,-2.320363e-06,-0.0298913614,0.03,2.127834e-06,0.0301466184,0.0600379798,4.448196999999999e-06,13497.14947427014
0,0.3,126,16.1388465,0.12095349999981408,-0.03,-2.012102e-06,-0.0298934655,0.03,1.96516e-06,0.0301248593,0.0600183248,3.977261999999999e-06,15090.362364863067
0,0.3,127,16.2608209,0.12196959999982937,-0.03,-2.114115e-06,-0.029908657,0.03,1.79508e-06,0.0301418362,0.0600504932,3.909195e-06,15361.345033952002
0,0.3,128,16.393851699999686,0.1330270999997083,-0.03,-1.885889e-06,-0.0298907875,0.03,2.04703e-06,0.0301352367,0.0600260242,3.9329189999999995e-06,15262.461342326147
0,0.3,129,16.51607739999963,0.12221929999941494,-0.03,-1.65806e-06,-0.0298938003,0.03,2.364061e-06,0.0301367989,0.0600305992,4.022121e-06,14925.11020926521
0,0.3,130,16.631748899999366,0.11566799999945943,-0.03,-1.881123e-06,-0.0299061369,0.03,2.321808e-06,0.0301395922,0.0600457291,4.202931e-06,14286.632138381525
0,0.3,131,16.757914099999653,0.12616019999950367,-0.03,-2.237399e-06,-0.0299026458,0.03,2.236756e-06,0.0301474353,0.0600500811,4.4741550000000005e-06,13421.546884272
0,0.3,132,16.880060599999524,0.12214299999959621,-0.03,-2.019846e-06,-0.0298943086,0.03,1.962079e-06,0.0301300754,0.060024384,3.981925e-06,15074.212598178017
0,0.3,133,17.01201149999997,0.13194660000044678,-0.03,-2.26877e-06,-0.029875291,0.03,1.845477e-06,0.0301615113,0.0600368023,4.114247e-06,14592.415647383348
0,0.3,134,17.12542249999933,0.11340339999969729,-0.03,-1.66414e-06,-0.0298855092,0.03,1.777164e-06,0.0301353997,0.0600209089,3.4413039999999997e-06,17441.327153892827
0,0.3,135,17.250747999999476,0.1253219000000172,-0.03,-2.213063e-06,-0.0299023588,0.03,2.203692e-06,0.0301418588,0.060044217600000005,4.416755e-06,13594.64529954684
0,0.3,136,17.36826209999981,0.11751000000003842,-0.03,-1.704467e-06,-0.0298976353,0.03,2.027423e-06,0.0301317358,0.0600293711,3.73189e-06,16085.514605200045
0,0.3,137,17.492700400000103,0.1244343000007575,-0.03,-1.892903e-06,-0.0299303155,0.03,2.416188e-06,0.0301381125,0.060068428,4.3090909999999995e-06,13939.930254431853
0,0.3,138,17.61389700000018,0.12119290000009642,-0.03,-1.642885e-06,-0.0298945586,0.03,2.430639e-06,0.0301295837,0.0600241423,4.073524e-06,14735.18808284915
0,0.3,139,17.735913299999993,0.12201189999996132,-0.03,-1.659817e-06,-0.0298948615,0.03,2.268701e-06,0.0301269693,0.0600218308,3.928518e-06,15278.491991127445
0,0.3,140,17.86035279999942,0.1244354000000385,-0.03,-2.364569e-06,-0.0298962006,0.03,1.819941e-06,0.0301363111,0.0600325117,4.18451e-06,14346.36593053906
0,0.3,141,17.983780399999887,0.12342360000002373,-0.03,-2.279719e-06,-0.0298989266,0.03,1.76757e-06,0.0301333468,0.0600322734,4.047289e-06,14832.712316812564
0,0.3,142,18.105702899999415,0.12191849999999249,-0.03,-2.366864e-06,-0.0299033318,0.03,1.728725e-06,0.0301325338,0.0600358656,4.095589e-06,14658.664626748436
0,0.3,143,18.23027009999987,0.12456350000047678,-0.03,-1.65586e-06,-0.0299058345,0.03,2.299305e-06,0.0301320555,0.06003789,3.955165e-06,15179.617032412049
0,0.3,144,18.352292399999897,0.12201530000038474,-0.03,-1.739139e-06,-0.0299072693,0.03,2.408556e-06,0.0301315773,0.0600388466,4.147695000000001e-06,14475.231809474899
0,0.3,145,18.48439950000011,0.13210280000021157,-0.03,-1.654836e-06,-0.0298991073,0.03,2.417687e-06,0.0301376509,0.0600367582,4.072523e-06,14741.907706844135
0,0.3,146,18.60143269999935,0.11702939999941009,-0.03,-2.344726e-06,-0.0299041129,0.03,1.983026e-06,0.0301349409,0.060039053800000006,4.327752e-06,13873.034730271052
0,0.3,147,18.724271500000214,0.12283120000029157,-0.03,-2.33315e-06,-0.0298951075,0.03,1.706898e-06,0.0301361503,0.0600312578,4.040048e-06,14859.045684605728
0,0.3,148,18.852886699999544,0.12861179999981687,-0.03,-2.356181e-06,-0.0298977696,0.03,1.874803e-06,0.0301320215,0.0600297911,4.230984e-06,14188.13947299257
0,0.3,149,18.971238600000106,0.11834600000020146,-0.03,-1.637505e-06,-0.02991658,0.03,2.082474e-06,0.0301159689,0.0600325489,3.719979e-06,16137.873063261917
0,0.3,150,19.083428500000082,0.11218640000060986,-0.03,-1.678208e-06,-0.0298947568,0.03,1.757814e-06,0.0301357996,0.0600305564,3.436022e-06,17470.94646076189
0,0.3,151,19.207180999999764,0.12374859999999899,-0.03,-2.371033e-06,-0.0298957292,0.03,2.089771e-06,0.0301434672,0.060039196399999994,4.460804000000001e-06,13459.276937520677
0,0.3,152,19.32179670000005,0.11461169999984122,-0.03,-1.777858e-06,-0.0299032374,0.03,2.39163e-06,0.0301406776,0.060043915,4.169488e-06,14400.788538065106
0,0.3,153,19.428408499999932,0.10660809999990306,-0.03,-2.34085e-06,-0.0299001727,0.03,2.257616e-06,0.0301315087,0.0600316814,4.598466e-06,13054.718986722964
0,0.3,154,19.555808299999626,0.12739309999960824,-0.03,-1.897963e-06,-0.029893334,0.03,2.430845e-06,0.0301304566,0.0600237906,4.328808e-06,13866.124485077647
0,0.3,155,19.67025719999947,0.11444549999941955,-0.03,-1.855587e-06,-0.0298976221,0.03,2.276287e-06,0.0301318116,0.060029433699999996,4.131874e-06,14528.37954400352
0,0.3,156,19.792401900000186,0.12214080000012473,-0.03,-1.736668e-06,-0.0299048594,0.03,1.93776e-06,0.0301363229,0.0600411823,3.674428e-06,16340.279983714474
0,0.3,157,19.915300599999682,0.12289520000012999,-0.03,-1.644909e-06,-0.0298918355,0.03,2.409814e-06,0.0301355737,0.0600274092,4.054723e-06,14804.318124813952
0,0.3,158,20.041236600000047,0.12593139999989944,-0.03,-1.795428e-06,-0.0298975265,0.03,2.163492e-06,0.0301406111,0.0600381376,3.95892e-06,15165.28184454346
0,0.3,159,20.158542499999385,0.11730169999918871,-0.03,-2.329786e-06,-0.0299033583,0.03,2.33029e-06,0.0301456585,0.060049016799999994,4.660076000000001e-06,12885.844951884901
0,0.3,160,20.28034839999964,0.12180199999966135,-0.03,-2.105988e-06,-0.0298929649,0.03,1.833385e-06,0.0301405255,0.0600334904,3.939372999999999e-06,15239.351643015274
0,0.3,161,20.408387599999514,0.12803540000004432,-0.03,-1.636127e-06,-0.0299052234,0.03,2.016119e-06,0.0301357432,0.060040966599999995,3.652246e-06,16439.463990103624
0,0.3,162,20.52987469999971,0.12148330000036367,-0.03,-1.931887e-06,-0.0299080928,0.03,2.179564e-06,0.0301275974,0.060035690200000005,4.1114510000000005e-06,14602.068758693706
0,0.3,163,20.65168679999988,0.12180820000048698,-0.03,-1.762014e-06,-0.0298959936,0.03,2.380025e-06,0.030131216,0.0600272096,4.142039e-06,14492.188412518568
0,0.3,164,20.77908269999989,0.1273884000001999,-0.03,-1.675785e-06,-0.0299025772,0.03,2.428687e-06,0.0301375286,0.0600401058,4.1044719999999995e-06,14627.973049883154
0,0.3,165,20.904023000000052,0.1249364000004789,-0.03,-2.157492e-06,-0.0298969643,0.03,2.249345e-06,0.030139268,0.0600362323,4.4068369999999994e-06,13623.42929861032
0,0.3,166,21.026282799999535,0.12225599999965198,-0.03,-2.360557e-06,-0.0298964701,0.03,1.798609e-06,0.0301354421,0.060031912199999996,4.159166e-06,14433.641792609382
0,0.3,167,21.14788419999968,0.12159719999999652,-0.03,-2.129157e-06,-0.0298947325,0.03,2.04502e-06,0.030134661,0.0600293935,4.174177e-06,14381.132735866255
0,0.3,168,21.258845599999404,0.11095750000004045,-0.03,-1.960133e-06,-0.0298977454,0.03,2.048785e-06,0.030144688,0.0600424334,4.008918e-06,14977.216645488883
0,0.3,169,21.381919800000105,0.1230706000005739,-0.03,-2.151003e-06,-0.0298982555,0.03,1.744696e-06,0.0301350436,0.0600332991,3.8956990000000004e-06,15410.14824297257
0,0.3,170,21.50504699999965,0.12311810000028345,-0.03,-2.352341e-06,-0.0298945571,0.03,2.074214e-06,0.030145047,0.060039604100000005,4.4265549999999995e-06,13563.505728495413
0,0.3,171,21.621209799999633,0.11615840000013122,-0.03,-1.646644e-06,-0.0299028917,0.03,2.3819e-06,0.0301380963,0.060040988,4.028544e-06,14903.892820830553
0,0.3,172,21.75801539999975,0.13680199999998877,-0.03,-2.330643e-06,-0.0298851803,0.03,2.112407e-06,0.0301399934,0.060025173700000004,4.44305e-06,13509.902814508054
0,0.3,173,21.885639799999808,0.12761829999999463,-0.03,-2.040853e-06,-0.0298960526,0.03,2.039803e-06,0.0301594106,0.0600554632,4.080655999999999e-06,14717.109994079385
0,0.3,174,22.00406320000002,0.11841030000050523,-0.03,-2.204696e-06,-0.0298934382,0.03,2.326151e-06,0.0301264746,0.060019912800000005,4.530847e-06,13246.952015815144
0,0.3,175,22.126332199999524,0.12226499999997031,-0.03,-2.358136e-06,-0.0299019511,0.03,1.826285e-06,0.0301408861,0.060042837200000004,4.184421e-06,14349.138674143927
0,0.3,176,22.241673599999558,0.11533770000005461,-0.03,-2.11643e-06,-0.0298986432,0.03,2.116307e-06,0.0301175079,0.0600161511,4.2327370000000005e-06,14179.040913716111
0,0.3,177,22.366838500000085,0.12516120000054798,-0.03,-1.783087e-06,-0.0298912142,0.03,1.948759e-06,0.0301366383,0.0600278525,3.7318459999999996e-06,16085.297330061318
0,0.3,178,22.488703799999712,0.12186139999994339,-0.03,-2.069001e-06,-0.0299007475,0.03,2.109534e-06,0.0301370528,0.0600378003,4.178535e-06,14368.145845374038
0,0.3,179,22.610803900000064,0.12209669999992911,-0.03,-1.891812e-06,-0.0298971446,0.03,2.432604e-06,0.0301301818,0.0600273264,4.324416e-06,13881.024952271011
0,0.3,180,22.736437300000034,0.12562909999996918,-0.03,-2.135518e-06,-0.029897304,0.03,2.196125e-06,0.0301489455,0.060046249499999996,4.331643e-06,13862.234145334689
0,0.3,181,22.85835059999954,0.12190879999980098,-0.03,-1.913092e-06,-0.0298957736,0.03,2.101547e-06,0.0301414687,0.0600372423,4.0146390000000005e-06,14954.580548836395
0,0.3,182,22.984661599999527,0.12630369999988034,-0.03,-2.077142e-06,-0.0298788594,0.03,1.933941e-06,0.0301396928,0.0600185522,4.011083e-06,14963.178822278172
0,0.3,183,23.10982679999961,0.12516169999980775,-0.03,-1.640685e-06,-0.0298962038,0.03,2.190267e-06,0.0301365682,0.060032772,3.830952e-06,15670.457891406628
0,0.3,184,23.2307694000001,0.12093540000023495,-0.03,-1.757675e-06,-0.0299110293,0.03,2.334296e-06,0.0301317698,0.0600427991,4.091971e-06,14673.319801142286
0,0.3,185,23.354633799999647,0.12386049999986426,-0.03,-1.700951e-06,-0.0298995834,0.03,2.25088e-06,0.0301339697,0.0600335531,3.951831e-06,15191.326020773662
0,0.3,186,23.479836499999692,0.12519820000034088,-0.03,-2.378293e-06,-0.0299021659,0.03,1.863984e-06,0.0301420681,0.060044234,4.2422770000000004e-06,14153.774965661129
0,0.3,187,23.6040981999995,0.1242575999995097,-0.03,-2.255095e-06,-0.0298999181,0.03,1.75324e-06,0.0301343884,0.060034306499999995,4.008335e-06,14977.367535398113
0,0.3,188,23.725891999999476,0.12178959999982908,-0.03,-2.355735e-06,-0.0298954798,0.03,1.78274e-06,0.0301216832,0.060017163,4.138475e-06,14502.241284531137
0,0.3,189,23.85039119999965,0.12449500000002445,-0.03,-1.662889e-06,-0.0299071488,0.03,2.32768e-06,0.0301359984,0.0600431472,3.990569e-06,15046.262124524097
0,0.3,190,23.971870399999716,0.12147499999991851,-0.03,-1.716559e-06,-0.029902478,0.03,2.374464e-06,0.0301483529,0.060050830900000005,4.091023e-06,14678.683277996728
0,0.3,191,24.086308899999494,0.11443509999935486,-0.03,-1.659476e-06,-0.0298945871,0.03,2.422302e-06,0.030140717,0.060035304100000006,4.081778e-06,14708.125748142109
0,0.3,192,24.20787779999955,0.12156539999978122,-0.03,-2.094475e-06,-0.0298930727,0.03,2.109546e-06,0.030127422,0.060020494699999996,4.204021e-06,14276.925519639412
0,0.3,193,24.32933739999953,0.12145650000002206,-0.03,-1.964184e-06,-0.0298993074,0.03,2.316847e-06,0.0301395587,0.0600388661,4.281031e-06,14024.394147110825
0,0.3,194,24.449452799999563,0.12010909999935393,-0.03,-1.798552e-06,-0.0299023522,0.03,2.190639e-06,0.030133214,0.0600355662,3.989190999999999e-06,15049.559221406047
0,0.3,195,24.570647699999427,0.1211909999992713,-0.03,-1.780677e-06,-0.029910036,0.03,2.330378e-06,0.0301412485,0.060051284499999996,4.111055e-06,14607.26857217916
0,0.3,196,24.6986452000001,0.127993900000547,-0.03,-1.696174e-06,-0.0298954337,0.03,2.403498e-06,0.0301418702,0.060037303900000005,4.099672e-06,14644.416406971095
0,0.3,197,24.828211799999735,0.1295626999999513,-0.03,-2.151814e-06,-0.0298927874,0.03,1.927865e-06,0.0301410572,0.0600338446,4.079679e-06,14715.335348687971
0,0.3,198,24.945154699999875,0.1169382999996742,-0.03,-1.928383e-06,-0.0298996581,0.03,1.970269e-06,0.0301513873,0.0600510454,3.898652000000001e-06,15403.027867067896
0,0.3,199,25.06946059999973,0.12430239999957848,-0.03,-2.226147e-06,-0.0299029458,0.03,2.070027e-06,0.0301405523,0.0600434981,4.296174e-06,13976.039634335108
0,0.3,200,25.4233693999995,0.3539050999997926,-0.03,-1.774058e-06,-0.0299089717,0.03,1.703655e-06,0.0301310046,0.0600399763,3.477713e-06,17264.21251552385
0,0.3,201,25.546088000000054,0.1227126000003409,-0.03,-2.358575e-06,-0.0298926282,0.03,1.771171e-06,0.0301328378,0.060025466,4.129746e-06,14534.90505227198
0,0.3,202,25.6865200000002,0.14042070000050444,-0.03,-2.106575e-06,-0.0298967409,0.03,2.117371e-06,0.0301312597,0.0600280006,4.2239459999999995e-06,14211.35606373756
0,0.3,203,25.813301899999715,0.12677799999983108,-0.03,-2.0632e-06,-0.0298989088,0.03,2.435444e-06,0.0301344319,0.0600333407,4.498644e-06,13344.763599875874
0,0.3,204,25.933460899999773,0.12015119999978197,-0.03,-1.657252e-06,-0.029895912,0.03,1.912826e-06,0.0301271948,0.0600231068,3.5700779999999997e-06,16812.8278429771
0,0.3,205,26.04833629999939,0.11486799999966024,-0.03,-1.65897e-06,-0.0298974741,0.03,2.118158e-06,0.0301375244,0.060034998500000006,3.7771279999999997e-06,15894.351078385485
0,0.3,206,26.167168599999968,0.11882860000059736,-0.03,-1.891304e-06,-0.0298938238,0.03,2.133467e-06,0.0301416057,0.0600354295,4.024771e-06,14916.483322902099
0,0.3,207,26.293036699999902,0.12586319999991247,-0.03,-1.82238e-06,-0.0299001045,0.03,2.397504e-06,0.0301378118,0.0600379163,4.219884e-06,14227.385468415721
0,0.3,208,26.415145799999664,0.12210479999976087,-0.03,-1.649688e-06,-0.029897825,0.03,2.335355e-06,0.030142068,0.060039893,3.985043e-06,15066.309949478587
0,0.3,209,26.53909719999956,0.12394489999951475,-0.03,-1.823453e-06,-0.0299067677,0.03,1.843808e-06,0.0301340657,0.0600408334,3.667261e-06,16372.118973806337
0,0.3,210,26.671723599999495,0.1326218999993216,-0.03,-2.004059e-06,-0.029895402,0.03,1.709933e-06,0.030143678,0.06003908,3.713992e-06,16165.64602185465
0,0.3,211,26.79424829999971,0.12252040000021225,-0.03,-1.679671e-06,-0.0299020971,0.03,2.427456e-06,0.0301370784,0.0600391755,4.1071270000000006e-06,14618.290474095393
0,0.3,212,26.909877699999925,0.11562560000038502,-0.03,-1.721079e-06,-0.029908515,0.03,2.388878e-06,0.0301326787,0.060041193699999995,4.109957e-06,14608.715784617696
0,0.3,213,27.035054599999967,0.12517320000006293,-0.03,-2.092194e-06,-0.0298997474,0.03,2.320238e-06,0.0301363133,0.0600360607,4.4124319999999995e-06,13606.115788299969
0,0.3,214,27.157217099999798,0.12215230000037991,-0.03,-1.838181e-06,-0.0298970374,0.03,2.144963e-06,0.0301410638,0.0600381012,3.9831439999999996e-06,15073.043103638734
0,0.3,215,27.27826499999992,0.12104379999982484,-0.03,-2.033389e-06,-0.0298981054,0.03,2.039847e-06,0.0301392465,0.0600373519,4.073236e-06,14739.472964493094
0,0.3,216,27.401346900000135,0.12307760000021517,-0.03,-2.077798e-06,-0.0299010705,0.03,1.750247e-06,0.0301351336,0.060036204100000004,3.828045e-06,15683.254533319227
0,0.3,217,27.528184599999804,0.12683389999983774,-0.03,-2.369599e-06,-0.0299053427,0.03,1.995417e-06,0.0301424792,0.0600478219,4.365016e-06,13756.609803950318
0,0.3,218,27.65083649999997,0.12264830000003712,-0.03,-1.877207e-06,-0.0298987567,0.03,2.431575e-06,0.0301122547,0.0600110114,4.308782e-06,13927.604459914659
0,0.3,219,27.77584729999944,0.12500699999964127,-0.03,-2.219105e-06,-0.0298847445,0.03,2.192632e-06,0.0301445994,0.060029343900000004,4.411737e-06,13606.736734306693
0,0.3,220,27.897919799999727,0.12206669999977748,-0.03,-1.921783e-06,-0.0298986292,0.03,2.010098e-06,0.0301327391,0.0600313683,3.931881e-06,15267.849739094341
0,0.3,221,28.021700499999497,0.12377699999979086,-0.03,-2.117019e-06,-0.0298977843,0.03,1.692759e-06,0.0301359592,0.0600337435,3.809778e-06,15757.80622912936
0,0.3,222,28.146004000000175,0.12429920000067796,-0.03,-1.714095e-06,-0.0298976249,0.03,1.931838e-06,0.0301436748,0.060041299699999995,3.6459330000000004e-06,16468.0205862258
0,0.3,223,28.26001180000003,0.11400349999985337,-0.03,-2.072697e-06,-0.029894147,0.03,1.748391e-06,0.0301445955,0.0600387425,3.821088e-06,15712.473122838312
0,0.3,224,28.381434199999603,0.1214150999994672,-0.03,-2.323674e-06,-0.029900348,0.03,2.199047e-06,0.0301261038,0.060026451800000005,4.522721e-06,13272.198705160015
0,0.3,225,28.50397989999965,0.1225414999998975,-0.03,-2.380516e-06,-0.0298949121,0.03,1.717545e-06,0.0301350468,0.0600299589,4.098061e-06,14648.381002625389
0,0.3,226,28.630042400000093,0.12605950000033772,-0.03,-2.274858e-06,-0.0299065332,0.03,1.940059e-06,0.0301408653,0.0600473985,4.214917000000001e-06,14246.40117468505
0,0.3,227,28.75214479999977,0.1220989000003101,-0.03,-1.687943e-06,-0.0299002365,0.03,1.846402e-06,0.0301464925,0.060046729,3.534345e-06,16989.492819744537
0,0.3,228,28.87377269999979,0.12162369999987277,-0.03,-1.64804e-06,-0.0298940832,0.03,2.401733e-06,0.0301314122,0.060025495400000003,4.049773e-06,14821.940735937545
0,0.3,229,28.99912989999939,0.12535319999915373,-0.03,-1.735174e-06,-0.0298981229,0.03,2.07538e-06,0.0301416575,0.0600397804,3.810554e-06,15756.181489620669
0,0.3,230,29.11466139999993,0.11552780000056373,-0.03,-2.26937e-06,-0.0298956361,0.03,1.699991e-06,0.0301435067,0.0600391428,3.969361e-06,15125.644354343181
0,0.3,231,29.238063499999953,0.12339849999989383,-0.03,-1.858339e-06,-0.0298986968,0.03,1.707527e-06,0.0301425502,0.060041247,3.5658660000000004e-06,16837.77433027489
0,0.3,232,29.353536200000235,0.11546810000072583,-0.03,-2.192497e-06,-0.0298924318,0.03,2.243566e-06,0.0301351852,0.060027617000000005,4.436063e-06,13531.732304072328
0,0.3,233,29.479929600000105,0.12638740000056714,-0.03,-2.381846e-06,-0.029903001,0.03,1.797752e-06,0.0301367156,0.0600397166,4.179597999999999e-06,14364.950074145889
0,0.3,234,29.600608199999442,0.12067149999984395,-0.03,-2.338631e-06,-0.0298911725,0.03,1.746836e-06,0.0301410357,0.0600322082,4.085467e-06,14694.08716310767
0,0.3,235,29.725538499999857,0.12492589999965276,-0.03,-2.361691e-06,-0.0299065352,0.03,2.371727e-06,0.0301337255,0.0600402607,4.733418e-06,12684.335230905024
0,0.3,236,29.847663599999578,0.12212069999986852,-0.03,-1.738784e-06,-0.0299013066,0.03,2.14428e-06,0.0301347936,0.0600361002,3.883064e-06,15461.012283083668
0,0.3,237,29.9694271999997,0.12175899999965623,-0.03,-1.841037e-06,-0.0299027572,0.03,2.32894e-06,0.0301355428,0.0600383,4.169977e-06,14397.753272979682
0,0.3,238,30.093545300000187,0.1241146000002118,-0.03,-1.701373e-06,-0.029906057,0.03,1.91954e-06,0.0301331835,0.0600392405,3.620913e-06,16581.24359795444
0,3.0,0,0.597987799999828,0.5979872999996587,-0.03,-2.00888e-06,-0.0298973776,0.03,2.063779e-06,0.0301376054,0.060034983,4.072659e-06,14740.979541866873
0,3.0,1,1.1971227000003637,0.5991315999999642,-0.03,-2.008146e-06,-0.0298971225,0.03,2.063488e-06,0.0301370586,0.0600341811,4.071634e-06,14744.493512923806
0,3.0,2,1.794405800000277,0.5972797000003993,-0.03,-2.008634e-06,-0.0298977076,0.03,2.063988e-06,0.0301373743,0.060035081899999995,4.072622e-06,14741.137748605197
0,3.0,3,2.390624800000296,0.5962121000002298,-0.03,-2.008248e-06,-0.0298972693,0.03,2.065082e-06,0.0301366583,0.0600339276,4.07333e-06,14738.29215899522
0,3.0,4,2.9868404999997438,0.5962119999994684,-0.03,-2.008977e-06,-0.0298986976,0.03,2.063541e-06,0.0301366711,0.0600353687,4.072518e-06,14741.584616691689
0,3.0,5,3.5841836999998122,0.5973395000000892,-0.03,-2.007878e-06,-0.0298984234,0.03,2.06416e-06,0.0301365101,0.0600349335,4.072038e-06,14743.215436594648
0,3.0,6,4.182716500000424,0.5985292000004847,-0.03,-2.007831e-06,-0.0298976821,0.03,2.063583e-06,0.0301368815,0.0600345636,4.071414e-06,14745.384183480237
0,3.0,7,4.779983999999786,0.5972633999999744,-0.03,-2.00875e-06,-0.0298971369,0.03,2.063924e-06,0.0301363969,0.0600335338,4.072674e-06,14740.569414591004
0,3.0,8,5.3798295000005965,0.5998420000005353,-0.03,-2.00934e-06,-0.0298982305,0.03,2.064342e-06,0.0301364199,0.0600346504,4.073682e-06,14737.196079615442
0,3.0,9,5.974885700000414,0.5950527000004513,-0.03,-2.007872e-06,-0.0298980064,0.03,2.064382e-06,0.0301366973,0.0600347037,4.072254e-06,14742.376998094913
0,3.0,10,6.57150030000048,0.5966102000002138,-0.03,-2.009176e-06,-0.0298979251,0.03,2.064556e-06,0.0301360373,0.0600339624,4.0737320000000005e-06,14736.846311932153
0,3.0,11,7.168846300000041,0.5973421999997299,-0.03,-2.009335e-06,-0.0298970388,0.03,2.065063e-06,0.0301352578,0.0600322966,4.074398e-06,14734.028585327207
0,3.0,12,7.7686773000004905,0.599827699999878,-0.03,-2.009896e-06,-0.0298977291,0.03,2.065126e-06,0.0301354586,0.060033187700000004,4.075021999999999e-06,14731.991066551302
0,3.0,13,8.366560600000412,0.5978758999999627,-0.03,-2.008872e-06,-0.0298977753,0.03,2.064402e-06,0.0301356388,0.0600334141,4.073274e-06,14738.368717645804
0,3.0,14,8.965142200000628,0.598576100000173,-0.03,-2.009479e-06,-0.0298974825,0.03,2.064316e-06,0.0301358038,0.0600332863,4.0737949999999995e-06,14736.452447901775
0,3.0,15,9.560024800000065,0.5948785999999018,-0.03,-2.008983e-06,-0.029897618,0.03,2.064944e-06,0.0301361114,0.0600337294,4.073927e-06,14736.083734440996
0,3.0,16,10.15729999999985,0.5972711999993408,-0.03,-2.009739e-06,-0.0298975941,0.03,2.064199e-06,0.0301361704,0.0600337645,4.073938e-06,14736.05256142828
0,3.0,17,10.755212000000029,0.5979074999995646,-0.03,-2.009106e-06,-0.0298980915,0.03,2.064284e-06,0.0301355264,0.0600336179,4.07339e-06,14737.999037656597
0,3.0,18,11.35509490000004,0.599878400000307,-0.03,-2.009273e-06,-0.0298988901,0.03,2.063916e-06,0.0301354642,0.060034354299999995,4.073189e-06,14738.907106937584
0,3.0,19,11.954873399999997,0.5997747000001254,-0.03,-2.009428e-06,-0.0298986478,0.03,2.063835e-06,0.0301353858,0.0600340336,4.073263e-06,14738.560608534239
0,3.0,20,12.53607220000049,0.5811950000006618,-0.03,-2.009308e-06,-0.029899432,0.03,2.063892e-06,0.03013555,0.060034982,4.0732e-06,14739.0214082294
0,3.0,21,13.132826799999748,0.596750400000019,-0.03,-2.009456e-06,-0.0298984548,0.03,2.064058e-06,0.0301358625,0.0600343173,4.073514e-06,14737.722099396246
0,3.0,22,13.730722899999819,0.5978924000000916,-0.03,-2.009414e-06,-0.0298989426,0.03,2.063965e-06,0.0301356855,0.0600346281,4.073379e-06,14738.286837537093
0,3.0,23,14.329296400000203,0.5985658999998122,-0.03,-2.008957e-06,-0.0298993953,0.03,2.064096e-06,0.0301352519,0.0600346472,4.073053e-06,14739.471153456634
0,3.0,24,14.931491500000448,0.6021905000006882,-0.03,-2.009505e-06,-0.0299000584,0.03,2.063531e-06,0.03013588,0.0600359384,4.073036e-06,14739.84968460873
0,3.0,25,15.530692899999849,0.5991966999999931,-0.03,-2.009811e-06,-0.0298995926,0.03,2.06401e-06,0.0301351477,0.0600347403,4.073821e-06,14736.715309779198
0,3.0,26,16.12685160000001,0.5961547999995673,-0.03,-2.010164e-06,-0.0298984895,0.03,2.06304e-06,0.0301359368,0.0600344263,4.0732039999999995e-06,14738.870505872037
0,3.0,27,16.722938400000203,0.5960828999996011,-0.03,-2.009111e-06,-0.029897643,0.03,2.063738e-06,0.0301360022,0.0600336452,4.072849e-06,14739.963401540297
0,3.0,28,17.322049200000038,0.5991063000001304,-0.03,-2.009227e-06,-0.0298974007,0.03,2.063689e-06,0.0301365665,0.060033967199999996,4.072916e-06,14739.799986054217
0,3.0,29,17.9200122000002,0.597959699999592,-0.03,-2.009623e-06,-0.0298984911,0.03,2.063844e-06,0.0301360388,0.0600345299,4.073467000000001e-06,14737.944335869173
0,3.0,30,18.50589620000028,0.5858798999997816,-0.03,-2.009879e-06,-0.0298982631,0.03,2.063694e-06,0.0301359474,0.060034210500000004,4.073573000000001e-06,14737.482426361328
0,3.0,31,19.102081400000316,0.5961806000004799,-0.03,-2.009991e-06,-0.0298984444,0.03,2.063391e-06,0.0301354389,0.0600338833,4.073382e-06,14738.09313734877
0,3.0,32,19.698869100000593,0.5967837000007421,-0.03,-2.009324e-06,-0.0298981447,0.03,2.063461e-06,0.0301352189,0.0600333636,4.072785e-06,14740.125884376415
0,3.0,33,20.296757300000536,0.5978838999999425,-0.03,-2.009249e-06,-0.0298988461,0.03,2.063308e-06,0.0301354086,0.0600342547,4.072557e-06,14741.169908733016
0,3.0,34,20.894637800000055,0.5978772999997091,-0.03,-2.009313e-06,-0.0298983248,0.03,2.063923e-06,0.0301360367,0.0600343615,4.073236e-06,14738.738806197332
0,3.0,35,21.491320500000256,0.5966786999997566,-0.03,-2.009841e-06,-0.0298984715,0.03,2.063642e-06,0.0301356987,0.0600341702,4.073482999999999e-06,14737.798144732655
0,3.0,36,22.088704400000097,0.5973800000001575,-0.03,-2.009547e-06,-0.0298982952,0.03,2.063842e-06,0.0301354573,0.0600337525,4.073389e-06,14738.035699512127
0,3.0,37,22.684816099999807,0.596107899999879,-0.03,-2.009119e-06,-0.029898614,0.03,2.063884e-06,0.0301350332,0.0600336472,4.073003e-06,14739.40657544323
0,3.0,38,23.282136800000444,0.5973143999999593,-0.03,-2.009167e-06,-0.0298983223,0.03,2.064192e-06,0.0301350667,0.060033389,4.073359e-06,14738.055005709046
0,3.0,39,23.878869799999848,0.5967293999992762,-0.03,-2.009508e-06,-0.0298987049,0.03,2.063945e-06,0.0301347495,0.0600334544,4.073453000000001e-06,14737.730961913636
