nplc,round,sample_index,sample_wall_time,sample_started_s,sample_ended_s,sample_elapsed_s,differential_resistance_ohm,compliance_hit,negative_source_voltage_v,negative_measured_voltage_v,negative_current_a,negative_resistance_ohm,positive_source_voltage_v,positive_measured_voltage_v,positive_current_a,positive_resistance_ohm
0.3,4,20,2026-05-27T21:53:53.844,16912.3390122,16912.4948367,0.1558245000014722,64621.645099326226,False,-0.03,-0.0298775711,-4.500224e-07,66391.29763318448,0.03,0.0301188056,4.78403e-07,62956.97476813481
0.3,4,21,2026-05-27T21:53:54.001,16912.4948917,16912.6518401,0.15694839999923715,38443.04302418709,False,-0.03,-0.0298817636,-7.858296e-07,38025.75469287489,0.03,0.0301182158,7.749204e-07,38866.205870951395
0.3,4,22,2026-05-27T21:53:54.161,16912.65189,16912.8118958,0.1600058000003628,28563.028658998428,False,-0.03,-0.0298787508,-1.002877e-06,29793.036234752617,0.03,0.0301186621,1.09765e-06,27439.222065321366
0.3,4,23,2026-05-27T21:53:54.322,16912.8119486,16912.9734423,0.16149370000130148,38782.51159854381,False,-0.03,-0.0298827478,-5.822456e-07,51323.26942444906,0.03,0.0301240052,9.650176e-07,31216.016371100384
0.3,4,24,2026-05-27T21:53:54.504,16912.9734949,16913.1544962,0.18100129999947967,36825.8454289947,False,-0.03,-0.0298844376,-8.504695e-07,35138.75288884552,0.03,0.0301213589,7.789784e-07,38667.77166093437
0.3,4,25,2026-05-27T21:53:54.662,16913.1545496,16913.3126931,0.15814350000073318,41123.94117029318,False,-0.03,-0.0298751597,-7.928415e-07,37681.125042016596,0.03,0.0301175807,6.659861e-07,45222.53647636189
0.3,4,26,2026-05-27T21:53:54.822,16913.3127469,16913.4727753,0.16002840000146534,37085.66858634113,False,-0.03,-0.0298783086,-9.336114e-07,32002.93891012899,0.03,0.0301250163,6.843539e-07,44019.64582944585
0.3,4,27,2026-05-27T21:53:54.980,16913.4728244,16913.6305878,0.1577633999986574,33292.72311299673,False,-0.03,-0.0298759811,-9.636151e-07,31004.060749982025,0.03,0.030118831,8.384247e-07,35923.11986991795
0.3,4,28,2026-05-27T21:53:55.137,16913.630644,16913.7877928,0.1571488000008685,25039.722863355844,False,-0.03,-0.02988172,-1.190197e-06,25106.53278406852,0.03,0.0301225454,1.206166e-06,24973.797470663245
0.3,4,29,2026-05-27T21:53:55.296,16913.787846,16913.9467438,0.158897799999977,25099.998954181876,False,-0.03,-0.0298821823,-1.218521e-06,24523.321551290457,0.03,0.0301186875,1.171952e-06,25699.59136551668
0.3,4,30,2026-05-27T21:53:55.455,16913.946798,16914.1060461,0.15924810000069556,36269.716109112356,False,-0.03,-0.0298824685,-5.0751e-07,58880.55112214538,0.03,0.0301209892,1.146858e-06,26263.922124622226
0.3,4,31,2026-05-27T21:53:55.639,16914.1061012,16914.2905377,0.18443649999971967,42468.80017326631,False,-0.03,-0.0298820061,-9.076745e-07,32921.50005315782,0.03,0.0301202081,5.051795e-07,59622.78378279404
0.3,4,32,2026-05-27T21:53:55.797,16914.2905929,16914.4483066,0.15771369999856688,26794.241651558048,False,-0.03,-0.0298819264,-1.160755e-06,25743.525894784,0.03,0.0301194907,1.078585e-06,27925.004241668485
0.3,4,33,2026-05-27T21:53:55.959,16914.4483622,16914.60965,0.16128779999780818,27132.544507650473,False,-0.03,-0.02988638,-1.235628e-06,24187.19873618921,0.03,0.0301233877,9.760985e-07,30861.012182684433
0.3,4,34,2026-05-27T21:53:56.116,16914.6096995,16914.7673672,0.15766769999754615,25149.614453963113,False,-0.03,-0.0298847061,-1.198324e-06,24938.752874848535,0.03,0.0301181746,1.187513e-06,25362.395695878695
0.3,4,35,2026-05-27T21:53:56.274,16914.767413,16914.9246644,0.15725139999995008,24982.597634577392,False,-0.03,-0.0298827293,-1.195945e-06,24986.708669713073,0.03,0.0301176007,1.20574e-06,24978.519996019044
0.3,4,36,2026-05-27T21:53:56.435,16914.924717,16915.0856025,0.16088549999767565,30619.774061947468,False,-0.03,-0.0298824902,-1.050967e-06,28433.328734394137,0.03,0.0301294775,9.089419e-07,33147.85851548927
0.3,4,37,2026-05-27T21:53:56.597,16915.0856518,16915.2479487,0.1622968999981822,49914.8253705517,False,-0.03,-0.0298789266,-7.258207e-07,41165.712964648155,0.03,0.0301246683,4.76299e-07,63247.38934996714
0.3,4,38,2026-05-27T21:53:56.778,16915.2480054,16915.4288639,0.18085849999988568,34869.37158162704,False,-0.03,-0.0298796918,-1.213755e-06,24617.56433547133,0.03,0.030122006,5.070015e-07,59412.0648558239
0.3,4,39,2026-05-27T21:53:56.938,16915.428946,16915.5882691,0.1593231000006199,25038.91774906228,False,-0.03,-0.0298787353,-1.224687e-06,24397.03801869376,0.03,0.0301202205,1.171541e-06,25709.915828810088
0.3,4,40,2026-05-27T21:53:57.098,16915.5883253,16915.7485102,0.1601848999998765,26193.94040319032,False,-0.03,-0.0298813861,-1.234218e-06,24210.78456156044,0.03,0.0301270454,1.05671e-06,28510.23024292379
0.3,4,41,2026-05-27T21:53:57.256,16915.7485631,16915.9071852,0.15862209999977495,24340.881684105316,False,-0.03,-0.0298852918,-1.259325e-06,23731.19869771505,0.03,0.0301201905,1.205889e-06,24977.58126991788
0.3,4,42,2026-05-27T21:53:57.412,16915.9072423,16916.0632958,0.15605349999896134,25313.505449535533,False,-0.03,-0.0298826296,-1.184031e-06,25238.046638981577,0.03,0.0301247817,1.186538e-06,25388.804825467032
0.3,4,43,2026-05-27T21:53:57.573,16916.0633506,16916.2242763,0.16092569999818807,35785.25514689643,False,-0.03,-0.0298828846,-8.095291e-07,36913.9103214449,0.03,0.0301180702,8.671658e-07,34731.61672196943
0.3,4,44,2026-05-27T21:53:57.757,16916.2243314,16916.4079344,0.1836029999976745,31102.04780916973,False,-0.03,-0.0298792394,-1.204501e-06,24806.32178802674,0.03,0.0301192856,7.24585e-07,41567.63609514412
0.3,4,45,2026-05-27T21:53:57.917,16916.4080071,16916.5677939,0.15978680000262102,24365.4040528122,False,-0.03,-0.0298751583,-1.242918e-06,24036.3067394631,0.03,0.0301255507,1.219619e-06,24700.78827896253
0.3,4,46,2026-05-27T21:53:58.073,16916.5678504,16916.7239783,0.15612790000159293,24280.018639562815,False,-0.03,-0.0298814712,-1.240119e-06,24095.648240209204,0.03,0.0301165915,1.230969e-06,24465.759495161943
0.3,4,47,2026-05-27T21:53:58.234,16916.7240333,16916.884242,0.1602086999992025,28285.183914187783,False,-0.03,-0.0298851895,-9.336123e-07,32010.27824933326,0.03,0.0301272957,1.188081e-06,25357.94756418123
0.3,4,48,2026-05-27T21:53:58.393,16916.8842957,16917.0440937,0.15979799999695388,28423.605096484524,False,-0.03,-0.0298826389,-9.523989e-07,31376.179560896177,0.03,0.0301245059,1.158774e-06,25996.87764827309
0.3,4,49,2026-05-27T21:53:58.552,16917.0441456,16917.2023597,0.15821409999989555,32023.99779275189,False,-0.03,-0.0298837707,-9.327749e-07,32037.494469458816,0.03,0.030123645,9.410516e-07,32010.61982148482
0.3,4,50,2026-05-27T21:53:58.711,16917.2024121,16917.3621035,0.15969140000015614,37621.022316959796,False,-0.03,-0.0298825592,-8.235464e-07,36285.21623068232,0.03,0.0301265943,7.715499e-07,39046.85140909227
0.3,4,51,2026-05-27T21:53:58.874,16917.36216,16917.5247239,0.16256389999762177,37310.641389028904,False,-0.03,-0.0298805505,-9.857703e-07,30311.879451024237,0.03,0.0301208037,6.223863e-07,48395.67275179418
0.3,4,52,2026-05-27T21:53:59.056,16917.5247769,16917.7070557,0.18227879999903962,35942.27646484805,False,-0.03,-0.0298754173,-9.840902e-07,30358.41358851048,0.03,0.0301173603,6.850522e-07,43963.59912427111
0.3,4,53,2026-05-27T21:53:59.215,16917.7071076,16917.8660824,0.1589748000005784,25061.98221972721,False,-0.03,-0.0298852532,-1.181364e-06,25297.243863872605,0.03,0.0301159893,1.21275e-06,24832.809152752012
0.3,4,54,2026-05-27T21:53:59.375,16917.8661348,16918.026,0.15986520000296878,25514.936315118637,False,-0.03,-0.0298756875,-1.149536e-06,25989.34483130585,0.03,0.0301186794,1.201807e-06,25061.161567539548
0.3,4,55,2026-05-27T21:53:59.533,16918.0260507,16918.1840059,0.15795520000028773,25111.987968296035,False,-0.03,-0.0298801511,-1.1759e-06,25410.45250446466,0.03,0.0301212778,1.213454e-06,24822.760318891364
0.3,4,56,2026-05-27T21:53:59.691,16918.1840566,16918.3422095,0.15815289999954985,31507.540234274205,False,-0.03,-0.0298838495,-9.765124e-07,30602.63187646158,0.03,0.0301185997,9.278714e-07,32459.88582038416
0.3,4,57,2026-05-27T21:53:59.852,16918.3422642,16918.5028115,0.160547299998143,39177.371959189906,False,-0.03,-0.0298812988,-8.068583e-07,37034.13449424763,0.03,0.0301220589,7.247237e-07,41563.507444285315
0.3,4,58,2026-05-27T21:54:00.037,16918.5028667,16918.6873791,0.1845123999992211,33875.22086500423,False,-0.03,-0.0298739941,-1.100605e-06,27143.247668327873,0.03,0.03011681,6.703297e-07,44928.35391300728
0.3,4,59,2026-05-27T21:54:00.202,16918.6874348,16918.8529253,0.16549050000321586,24658.114176676343,False,-0.03,-0.0298832241,-1.22791e-06,24336.656676792274,0.03,0.0301156144,1.205319e-06,24985.596676066667
0.3,4,60,2026-05-27T21:54:00.354,16918.85298,16919.0047687,0.15178870000090683,29725.05785003756,False,-0.03,-0.0298767679,-8.145758e-07,36677.70132626086,0.03,0.0301231068,1.203919e-06,25020.874992420588
0.3,4,61,2026-05-27T21:54:00.514,16919.0048266,16919.1648388,0.16001219999816385,26545.428656497457,False,-0.03,-0.0298750529,-1.060924e-06,28159.465616764257,0.03,0.0301269864,1.199429e-06,25117.77387406841
0.3,4,62,2026-05-27T21:54:00.671,16919.1649024,16919.3217077,0.1568053000009968,28568.4524022083,False,-0.03,-0.0298800744,-1.023073e-06,29206.199753096796,0.03,0.0301209606,1.077182e-06,27962.740372564713
0.3,4,63,2026-05-27T21:54:00.828,16919.3217624,16919.4790165,0.15725410000231932,40306.621632578186,False,-0.03,-0.0298809033,-7.196506e-07,41521.403997995694,0.03,0.0301227461,7.690291e-07,39169.839086713364
0.3,4,64,2026-05-27T21:54:00.988,16919.4790756,16919.6387829,0.15970730000117328,60840.06612394742,False,-0.03,-0.0298847611,-5.048449e-07,59195.9255208877,0.03,0.0301235909,4.814846e-07,62563.97587794085
0.3,4,65,2026-05-27T21:54:01.145,16919.638838,16919.7960799,0.15724190000037197,62256.82510269617,False,-0.03,-0.0298763152,-4.825527e-07,61913.06193085232,0.03,0.0301155568,4.810665e-07,62601.65029159171
0.3,4,66,2026-05-27T21:54:01.303,16919.7961326,16919.9534329,0.15730030000122497,51721.74993588598,False,-0.03,-0.0298843176,-5.689222e-07,52527.95127347817,0.03,0.0301151105,5.911203e-07,50945.82354894596
0.3,4,67,2026-05-27T21:54:01.460,16919.9534876,16920.110798,0.1573104000017338,39293.64627736622,False,-0.03,-0.0298839669,-8.199007e-07,36448.275870480415,0.03,0.0301214232,7.072009e-07,42592.45597679528
0.3,4,68,2026-05-27T21:54:01.623,16920.1108548,16920.2741245,0.1632696999986365,34318.16957427302,False,-0.03,-0.0298767935,-6.740821e-07,44322.18790559785,0.03,0.0301175133,1.074097e-06,28039.8449115862
0.3,4,69,2026-05-27T21:54:01.804,16920.2741803,16920.4551563,0.18097599999964586,38874.286226669064,False,-0.03,-0.0298790935,-6.045366e-07,49424.78834201271,0.03,0.0301228697,9.389506e-07,32081.421216409042
0.3,4,70,2026-05-27T21:54:01.955,16920.4552159,16920.6062727,0.15105679999760468,32786.41250701061,False,-0.03,-0.0298767341,-6.391699e-07,46743.02419434958,0.03,0.0301192828,1.190735e-06,25294.69848454946
0.3,4,71,2026-05-27T21:54:02.125,16920.6063314,16920.7755185,0.16918710000027204,25845.003941434166,False,-0.03,-0.0298830469,-1.184165e-06,25235.543104212677,0.03,0.0301158713,1.137325e-06,26479.565031982944
0.3,4,72,2026-05-27T21:54:02.283,16920.7755734,16920.9338791,0.1583057000025292,52129.654295642635,False,-0.03,-0.0298801045,-5.746731e-07,51994.95939517614,0.03,0.0301175515,5.762583e-07,52263.97867067598
0.3,4,73,2026-05-27T21:54:02.440,16920.9339317,16921.0912553,0.1573236000003817,39429.00534255536,False,-0.03,-0.0298740786,-7.681638e-07,38890.2452836231,0.03,0.030122334,7.534676e-07,39978.273783769866
2.0,4,0,2026-05-27T21:54:04.676,16922.9285322,16923.3262523,0.3977201000016066,35279.25070322792,False,-0.03,-0.0298793825,-8.597183e-07,34754.85225800125,0.03,0.0301198028,8.40975e-07,35815.33672225691
2.0,4,1,2026-05-27T21:54:05.072,16923.3263066,16923.7228213,0.39651470000171685,35218.127438240626,False,-0.03,-0.0298789401,-8.605805e-07,34719.51793004838,0.03,0.0301199367,8.430557e-07,35727.101661254404
2.0,4,2,2026-05-27T21:54:05.467,16923.7228757,16924.1178919,0.39501620000010007,35184.22901357286,False,-0.03,-0.0298796001,-8.620738e-07,34660.14174192511,0.03,0.0301200586,8.43226e-07,35720.03069165324
2.0,4,3,2026-05-27T21:54:05.863,16924.1179482,16924.5140113,0.3960631000009016,35284.09386082831,False,-0.03,-0.0298796097,-8.603704e-07,34728.77460684375,0.03,0.0301196617,8.400919e-07,35852.817650069
2.0,4,4,2026-05-27T21:54:06.259,16924.5140683,16924.9095016,0.39543330000014976,35246.77312012486,False,-0.03,-0.0298799062,-8.603495e-07,34729.96288136391,0.03,0.0301196641,8.419218e-07,35774.89512683957
2.0,4,5,2026-05-27T21:54:06.656,16924.9095933,16925.3066563,0.3970630000003439,35252.90088404313,False,-0.03,-0.0298800664,-8.60749e-07,34714.02975780396,0.03,0.0301203145,8.412494e-07,35804.262683575165
2.0,4,6,2026-05-27T21:54:07.050,16925.3067171,16925.7007026,0.39398549999896204,35159.23521530225,False,-0.03,-0.029879349,-8.629995e-07,34622.6724349203,0.03,0.0301205715,8.4352e-07,35708.18889889985
2.0,4,7,2026-05-27T21:54:07.454,16925.7007601,16926.1043627,0.4036025999994308,35229.045599543904,False,-0.03,-0.0298810549,-8.605382e-07,34723.6821096379,0.03,0.0301193998,8.426148e-07,35745.158760562954
2.0,4,8,2026-05-27T21:54:07.850,16926.1044175,16926.5001841,0.39576660000238917,35299.781335331776,False,-0.03,-0.0298812438,-8.585617e-07,34803.8397240408,0.03,0.0301187088,8.411642e-07,35805.98033059419
2.0,4,9,2026-05-27T21:54:08.245,16926.5002369,16926.8956254,0.39538850000099046,35279.69150002193,False,-0.03,-0.0298813586,-8.592553e-07,34775.87929920246,0.03,0.030118594,8.414385e-07,35794.17152887584
2.0,4,10,2026-05-27T21:54:08.640,16926.8956807,16927.2909858,0.39530509999895,35324.1679363786,False,-0.03,-0.0298807584,-8.560166e-07,34906.75110739675,0.03,0.0301190364,8.425314e-07,35748.26576196448
2.0,4,11,2026-05-27T21:54:09.035,16927.2910378,16927.6860004,0.39496259999941685,35316.77305482603,False,-0.03,-0.0298809736,-8.572782e-07,34855.63216234823,0.03,0.0301188546,8.416264e-07,35786.48982493895
2.0,4,12,2026-05-27T21:54:09.430,16927.6860552,16928.0814304,0.3953752000015811,35271.82028835116,False,-0.03,-0.0298808015,-8.586455e-07,34799.92790971362,0.03,0.0301190938,8.424262e-07,35752.798049253455
2.0,4,13,2026-05-27T21:54:09.826,16928.0814851,16928.4772051,0.3957200000004377,35181.42853172384,False,-0.03,-0.0298810358,-8.616957e-07,34677.01625991635,0.03,0.0301189978,8.437505e-07,35696.56883166292
2.0,4,14,2026-05-27T21:54:10.222,16928.4772587,16928.8729827,0.3957239999981539,35208.170597500604,False,-0.03,-0.0298806096,-8.592136e-07,34776.69534094898,0.03,0.0301191197,8.449286e-07,35646.940700078085
2.0,4,15,2026-05-27T21:54:10.617,16928.8730372,16929.2679217,0.39488450000135344,35232.72531931775,False,-0.03,-0.029881382,-8.589823e-07,34786.95893966616,0.03,0.030117948,8.439609e-07,35686.42575740179
2.0,4,16,2026-05-27T21:54:11.013,16929.2679734,16929.6640257,0.3960522999987006,35213.657732379885,False,-0.03,-0.0298801003,-8.603913e-07,34728.50120636971,0.03,0.03011862,8.434567e-07,35708.55504497149
2.0,4,17,2026-05-27T21:54:11.410,16929.664086,16930.0616478,0.3975618000004033,35233.17978942231,False,-0.03,-0.0298810902,-8.60455e-07,34727.08067243494,0.03,0.0301190384,8.424889e-07,35750.071484621345
2.0,4,18,2026-05-27T21:54:11.807,16930.0617018,16930.4578313,0.39612949999718694,35303.299453783075,False,-0.03,-0.0298816976,-8.591924e-07,34778.819738163416,0.03,0.0301197725,8.404071e-07,35839.502664839456
2.0,4,19,2026-05-27T21:54:12.203,16930.4578936,16930.8535164,0.39562279999881866,35199.65401524994,False,-0.03,-0.029881272,-8.613794e-07,34690.02393138262,0.03,0.030119488,8.432044e-07,35720.26901187897
2.0,4,20,2026-05-27T21:54:12.600,16930.8535712,16931.2507913,0.39722009999968577,35233.915291048834,False,-0.03,-0.0298813509,-8.606859e-07,34718.06718339408,0.03,0.0301185363,8.422156e-07,35761.07626123287
2.0,4,21,2026-05-27T21:54:12.995,16931.2508449,16931.6458724,0.39502749999883235,35285.50788613256,False,-0.03,-0.029880139,-8.590029e-07,34784.677676873966,0.03,0.0301185341,8.413743e-07,35796.831564738786
2.0,4,22,2026-05-27T21:54:13.391,16931.6459265,16932.0419657,0.3960391999971762,35258.147398765126,False,-0.03,-0.0298809855,-8.586879e-07,34798.423851087224,0.03,0.0301194117,8.430577e-07,35726.3941720715
2.0,4,23,2026-05-27T21:54:13.786,16932.0420207,16932.437503,0.3954823000021861,35299.21192949724,False,-0.03,-0.029880775,-8.578883e-07,34830.61256343046,0.03,0.0301189334,8.418581e-07,35776.73410756516
2.0,4,24,2026-05-27T21:54:14.182,16932.4375573,16932.8325243,0.3949670000001788,35302.54641181916,False,-0.03,-0.0298811337,-8.574262e-07,34849.8024669645,0.03,0.030119053,8.421732e-07,35763.490217926665
2.0,4,25,2026-05-27T21:54:14.576,16932.8325815,16933.2274311,0.3948496000011801,35260.106773335785,False,-0.03,-0.0298814494,-8.60118e-07,34741.10459262566,0.03,0.0301192921,8.415428e-07,35790.56478173184
2.0,4,26,2026-05-27T21:54:14.972,16933.2274868,16933.6231093,0.3956225000001723,35817.11957104097,False,-0.03,-0.0298800983,-8.588773e-07,34789.717110930746,0.03,0.0301193901,8.16285e-07,36898.13006486705
2.0,4,27,2026-05-27T21:54:15.370,16933.6231654,16934.020509,0.39734360000147717,35281.018265892686,False,-0.03,-0.0298805479,-9.082593e-07,32898.697431449364,0.03,0.0301203275,7.923967e-07,38011.677105671944
2.0,4,28,2026-05-27T21:54:15.765,16934.0205663,16934.4159006,0.3953342999993765,35154.66606872165,False,-0.03,-0.029879844,-9.114767e-07,32781.79683583793,0.03,0.0301198339,7.952577e-07,37874.30652982046
2.0,4,29,2026-05-27T21:54:16.163,16934.4159564,16934.8134334,0.3974769999986165,35268.10301085725,False,-0.03,-0.0298792773,-9.099625e-07,32835.72377982609,0.03,0.0301189324,7.912407e-07,38065.44885772433
2.0,4,30,2026-05-27T21:54:16.558,16934.8134933,16935.2083854,0.39489210000101593,35273.82660618608,False,-0.03,-0.0298801071,-9.094594e-07,32854.800445187546,0.03,0.0301182557,7.914721e-07,38053.46480311814
0.7,4,0,2026-05-27T21:54:18.155,16936.609649,16936.8051768,0.19552779999867198,35801.7505379052,False,-0.03,-0.0298693556,-8.9457e-07,33389.62361805113,0.03,0.0301241211,7.811435e-07,38564.13207048385
0.7,4,1,2026-05-27T21:54:18.352,16936.8052303,16937.0020883,0.19685799999933806,29739.884992660816,False,-0.03,-0.029873899,-1.077246e-06,27731.73351305087,0.03,0.0301332216,9.404861e-07,32040.049927372664
0.7,4,2,2026-05-27T21:54:18.547,16937.0021418,16937.1980858,0.19594399999914458,37045.39722580296,False,-0.03,-0.029884564,-8.251648e-07,36216.47942326187,0.03,0.0301092269,7.94302e-07,37906.522833884344
0.7,4,3,2026-05-27T21:54:18.723,16937.1981524,16937.3741901,0.1760376999991422,35701.55752480331,False,-0.03,-0.0298898384,-8.789481e-07,34006.37466535283,0.03,0.0301052438,8.015131e-07,37560.51373333761
0.7,4,4,2026-05-27T21:54:18.919,16937.3742431,16937.5706043,0.19636119999995572,30989.651322416532,False,-0.03,-0.0298790983,-1.089745e-06,27418.431192618453,0.03,0.0301212393,8.463961e-07,35587.63952244109
0.7,4,5,2026-05-27T21:54:19.098,16937.5706625,16937.7493095,0.1786470000006375,36572.56585876309,False,-0.03,-0.0298758645,-8.436751e-07,35411.57549867242,0.03,0.0301258441,7.969456e-07,37801.63175504075
0.7,4,6,2026-05-27T21:54:19.295,16937.7493707,16937.9463196,0.19694890000027954,35527.48653377178,False,-0.03,-0.0298748943,-9.025027e-07,33102.27692393607,0.03,0.0301350948,7.866117e-07,38310.00072844073
0.7,4,7,2026-05-27T21:54:19.475,16937.9463738,16938.1259284,0.17955459999939194,35035.07852070168,False,-0.03,-0.029864981,-1.047502e-06,28510.667282735496,0.03,0.0301327241,6.650018e-07,45312.244417985035
0.7,4,8,2026-05-27T21:54:19.671,16938.1259788,16938.3220385,0.1960596999997506,29857.649168754273,False,-0.03,-0.0298619065,-1.076045e-06,27751.540595421196,0.03,0.0301317129,9.332766e-07,32285.940631105506
0.7,4,9,2026-05-27T21:54:19.856,16938.3221056,16938.5065743,0.18446870000116178,35297.712129554355,False,-0.03,-0.0298700572,-1.028571e-06,29040.345489032843,0.03,0.0301297316,6.712499e-07,44886.01279493673
0.7,4,10,2026-05-27T21:54:20.052,16938.5066293,16938.703145,0.1965156999976898,39350.17233485486,False,-0.03,-0.0298862902,-8.420531e-07,35492.168130489634,0.03,0.0301305651,6.831462e-07,44105.588379178575
